ZFIN:ZDB-GENE-080204-120	cishb
ZFIN:ZDB-GENE-101203-3	sdr42e2
ZFIN:ZDB-GENE-040107-41	scap
ZFIN:ZDB-GENE-081104-49	slc27a2b
ZFIN:ZDB-GENE-081104-46	inpp5jb
ZFIN:ZDB-GENE-081104-24	si:dkey-172j4.3
ZFIN:ZDB-GENE-081104-23	abo
ZFIN:ZDB-GENE-031002-2	pld1a
ZFIN:ZDB-GENE-030131-3630	si:ch211-210c8.6
ZFIN:ZDB-GENE-030131-3627	hacd4
ZFIN:ZDB-GENE-071004-98	sqlea
ZFIN:ZDB-GENE-071004-78	plcd1a
ZFIN:ZDB-GENE-050517-28	abcd2
ZFIN:ZDB-GENE-050517-29	abcd3b
ZFIN:ZDB-GENE-071004-33	cept1b
ZFIN:ZDB-GENE-141216-296	sla2a
ZFIN:ZDB-GENE-141216-249	si:dkey-3h23.3
ZFIN:ZDB-GENE-050107-4	pnpla6
ZFIN:ZDB-GENE-040426-1016	mtmr8
ZFIN:ZDB-GENE-050309-174	st3gal4
ZFIN:ZDB-GENE-050309-145	pik3c2b
ZFIN:ZDB-GENE-050309-133	gdpd4b
ZFIN:ZDB-GENE-050309-118	gpat2
ZFIN:ZDB-GENE-030131-7349	socs3a
ZFIN:ZDB-GENE-010110-1	hsd17b8
ZFIN:ZDB-GENE-031113-1	aclya
ZFIN:ZDB-GENE-030131-7282	alg11
ZFIN:ZDB-GENE-040309-1	pik3r2
ZFIN:ZDB-GENE-070928-44	zgc:174938
ZFIN:ZDB-GENE-070928-42	zgc:174917
ZFIN:ZDB-GENE-141215-6	pigg
ZFIN:ZDB-GENE-050714-2	cyp26c1
ZFIN:ZDB-GENE-030131-7172	prkab1b
ZFIN:ZDB-GENE-030131-4041	pigp
ZFIN:ZDB-GENE-030131-7099	acsbg2
UniProtKB:F1QE73	ch25hl3
ZFIN:ZDB-GENE-060810-31	lratb.1
ZFIN:ZDB-GENE-030131-7064	ppme1
ZFIN:ZDB-GENE-080512-3	plcd4b
ZFIN:ZDB-GENE-130531-47	plbd1b
ZFIN:ZDB-GENE-051113-96	pla2g3
ZFIN:ZDB-GENE-990715-14	mtmr2
ZFIN:ZDB-GENE-031110-3	elovl6l
ZFIN:ZDB-GENE-060421-6887	sptssb
UniProtKB:A0A0N4SU47	zgc:123299
ZFIN:ZDB-GENE-030529-2	adh8b
ZFIN:ZDB-GENE-081022-92	plaat1l
ZFIN:ZDB-GENE-081022-84	zgc:194242
ZFIN:ZDB-GENE-070620-15	plppr5b
ZFIN:ZDB-GENE-040718-51	sccpdha.1
ZFIN:ZDB-GENE-040718-48	nus1
ZFIN:ZDB-GENE-040718-46	bpnt1
ZFIN:ZDB-GENE-040718-43	pdss2
ZFIN:ZDB-GENE-040718-41	pla2g10
ZFIN:ZDB-GENE-040718-27	pnpla3
ZFIN:ZDB-GENE-040718-12	ebp
ZFIN:ZDB-GENE-180119-1	ch25hl3
UniProtKB:F1Q7J2	pigt
ZFIN:ZDB-GENE-120709-104	si:ch1073-140o9.2
ZFIN:ZDB-GENE-130409-1	pik3ca
ZFIN:ZDB-GENE-060307-1	alg13
ZFIN:ZDB-GENE-041210-295	alg12
ZFIN:ZDB-GENE-040426-1216	pigb
ZFIN:ZDB-GENE-080722-35	socs6a
ZFIN:ZDB-GENE-100922-52	si:dkey-152b24.8
ZFIN:ZDB-GENE-100922-31	si:dkey-152b24.6
ZFIN:ZDB-GENE-100922-30	inpp5d
ZFIN:ZDB-GENE-060526-74	acaca
ZFIN:ZDB-GENE-030131-3250	cpt1ab
ZFIN:ZDB-GENE-070126-1	dgkb
ZFIN:ZDB-GENE-050327-48	mtmr1b
ZFIN:ZDB-GENE-060526-43	pafah1b2
ZFIN:ZDB-GENE-050327-10	plcxd3
ZFIN:ZDB-GENE-060526-18	dpagt1
UniProtKB:A0A2R8QSP1	pik3c2a
ZFIN:ZDB-GENE-070228-2	aldh5a1
ZFIN:ZDB-GENE-080721-18	pip4k2aa
ZFIN:ZDB-GENE-041114-98	mboat1
ZFIN:ZDB-GENE-041114-54	cetp
ZFIN:ZDB-GENE-041114-37	mvk
ZFIN:ZDB-GENE-060616-305	dgkaa
ZFIN:ZDB-GENE-060825-7	acsf2
ZFIN:ZDB-GENE-060825-1	cyp24a1
ZFIN:ZDB-GENE-060503-925	cpt1aa
ZFIN:ZDB-GENE-060503-915	lpcat1
ZFIN:ZDB-GENE-051120-171	zgc:123305
ZFIN:ZDB-GENE-090512-7	dgke
ZFIN:ZDB-GENE-060927-1	pcsk9
ZFIN:ZDB-GENE-051120-102	pm20d1.1
ZFIN:ZDB-GENE-080408-1	gal3st4
UniProtKB:A0A2R8QLF6	A0A2R8QLF6
ZFIN:ZDB-GENE-101112-1	plch2b
ZFIN:ZDB-GENE-080305-8	sptlc2b
UniProtKB:A0A2R8QL80	A0A2R8QL80
UniProtKB:A0A2R8QL29	A0A2R8QL29
ZFIN:ZDB-GENE-110114-1	cyp2r1
UniProtKB:A0A2R8QL21	fads6
UniProtKB:A0A2R8Q410	A0A2R8Q410
UniProtKB:A0A2R8QKF5	abhd15a
ZFIN:ZDB-GENE-111104-4	dgkzb
ZFIN:ZDB-GENE-111104-3	dgkza
ZFIN:ZDB-GENE-030131-6719	cpt2
ZFIN:ZDB-GENE-060503-153	lpin2
ZFIN:ZDB-GENE-060503-122	sacm1la
ZFIN:ZDB-GENE-070410-104	abhd6b
ZFIN:ZDB-GENE-070410-101	inpp5ka
ZFIN:ZDB-GENE-081107-18	acoxl
ZFIN:ZDB-GENE-080219-27	zgc:175139
ZFIN:ZDB-GENE-040912-169	acsl5
ZFIN:ZDB-GENE-040912-153	cyp8b3
ZFIN:ZDB-GENE-040912-141	pip5k1bb
ZFIN:ZDB-GENE-110317-2	ip6k1
ZFIN:ZDB-GENE-031106-3	scd
ZFIN:ZDB-GENE-081105-177	soat1
ZFIN:ZDB-GENE-081105-166	si:ch211-229n2.6
ZFIN:ZDB-GENE-061110-141	retsat.1
ZFIN:ZDB-GENE-030131-6598	mbtps2
UniProtKB:A0A2R8QI73	plpp1a
ZFIN:ZDB-GENE-110418-1	proca1
ZFIN:ZDB-GENE-090313-46	pigt
ZFIN:ZDB-GENE-050419-90	ch25hl1.2
ZFIN:ZDB-GENE-030114-1	elovl6
ZFIN:ZDB-GENE-010306-1	cyp11a1
ZFIN:ZDB-GENE-040704-54	plpp5
ZFIN:ZDB-GENE-040704-48	acaa1
ZFIN:ZDB-GENE-030131-6367	plch2a
ZFIN:ZDB-GENE-051023-8	apodb
ZFIN:ZDB-GENE-080212-12	sccpdha.2
ZFIN:ZDB-GENE-070112-2262	zgc:158263
ZFIN:ZDB-GENE-040625-162	pigk
ZFIN:ZDB-GENE-070112-2242	rdh10a
ZFIN:ZDB-GENE-040625-144	ptges3b
ZFIN:ZDB-GENE-040625-138	plppr1
UniProtKB:A0A0G2L6J0	pik3c2g
ZFIN:ZDB-GENE-090313-141	socs1b
ZFIN:ZDB-GENE-040630-5	nfe2l1a
ZFIN:ZDB-GENE-030131-5777	lpcat4
ZFIN:ZDB-GENE-070522-3	gba2
ZFIN:ZDB-GENE-070522-1	cers6
ZFIN:ZDB-GENE-030131-6202	agk
ZFIN:ZDB-GENE-060503-750	sqleb
ZFIN:ZDB-GENE-040801-1	ndufab1a
ZFIN:ZDB-GENE-060503-734	lipea
ZFIN:ZDB-GENE-060720-1	lrata
ZFIN:ZDB-GENE-081104-521	inpp4ab
ZFIN:ZDB-GENE-081104-519	cyp27a7
ZFIN:ZDB-GENE-081104-511	cyp27a1.2
ZFIN:ZDB-GENE-081104-505	rpe65c
ZFIN:ZDB-GENE-050407-2	ptges
ZFIN:ZDB-GENE-060503-569	si:ch211-117n7.7
ZFIN:ZDB-GENE-111005-2	cyp27b1
ZFIN:ZDB-GENE-050320-130	bscl2l
ZFIN:ZDB-GENE-050320-119	pgap2
ZFIN:ZDB-GENE-050320-112	slc27a1a
ZFIN:ZDB-GENE-050508-5	fitm2
ZFIN:ZDB-GENE-041010-219	acox1
ZFIN:ZDB-GENE-041010-211	sccpdhb
ZFIN:ZDB-GENE-041010-207	gla
ZFIN:ZDB-GENE-041010-201	hsd17b10
ZFIN:ZDB-GENE-060503-474	si:ch211-117n7.6
ZFIN:ZDB-GENE-060503-450	si:dkey-30c15.17
ZFIN:ZDB-GENE-041010-195	alg14
ZFIN:ZDB-GENE-041010-191	asah1a
ZFIN:ZDB-GENE-041010-190	ormdl3
ZFIN:ZDB-GENE-041010-186	mogat2
ZFIN:ZDB-GENE-041010-174	acot8
ZFIN:ZDB-GENE-041010-172	dhrs3b
ZFIN:ZDB-GENE-041010-150	peds1
ZFIN:ZDB-GENE-041010-132	pcyt2
ZFIN:ZDB-GENE-041010-117	gcdhb
ZFIN:ZDB-GENE-041010-116	tecrl2b
ZFIN:ZDB-GENE-081104-280	smpd3
ZFIN:ZDB-GENE-081104-242	fdft1
ZFIN:ZDB-GENE-060503-398	plch1
ZFIN:ZDB-GENE-030131-7915	srd5a3
ZFIN:ZDB-GENE-160114-59	si:ch73-267c23.10
ZFIN:ZDB-GENE-030131-7672	elovl4b
ZFIN:ZDB-GENE-120215-259	si:ch1073-429i10.1
ZFIN:ZDB-GENE-120215-203	b3galt1a
ZFIN:ZDB-GENE-030131-7802	fasn
UniProtKB:F1RDT5	pgs1
ZFIN:ZDB-GENE-080212-9	cyp8b2
ZFIN:ZDB-GENE-090925-1	abhd6a
ZFIN:ZDB-GENE-071220-2	neu3.5
ZFIN:ZDB-GENE-071220-1	neu3.4
ZFIN:ZDB-GENE-040724-243	galca
ZFIN:ZDB-GENE-130613-2	fdxr
ZFIN:ZDB-GENE-031219-4	fa2h
ZFIN:ZDB-GENE-030131-7647	ptmaa
ZFIN:ZDB-GENE-041114-58	dhrs13a.1
ZFIN:ZDB-GENE-141219-3	si:ch211-160o17.2
ZFIN:ZDB-GENE-100822-1	cyp17a2
ZFIN:ZDB-GENE-030131-7503	nkl.4
ZFIN:ZDB-GENE-050410-7	nr1h3
UniProtKB:A0A2R8RHJ9	pgap1
ZFIN:ZDB-GENE-001120-3	star
ZFIN:ZDB-GENE-061220-4	pcyt1ba
ZFIN:ZDB-GENE-141212-236	pip4k2cb
ZFIN:ZDB-GENE-141212-224	si:ch73-89b15.3
ZFIN:ZDB-GENE-050522-23	sptlc2a
ZFIN:ZDB-GENE-050522-12	scdb
ZFIN:ZDB-GENE-040407-2	elovl5
ZFIN:ZDB-GENE-040202-1	insig2
ZFIN:ZDB-GENE-120608-1	lipcb
ZFIN:ZDB-GENE-170215-2	oxsm
ZFIN:ZDB-GENE-130911-1	cyp11a2
UniProtKB:F1QAD7	pik3ca
ZFIN:ZDB-GENE-121026-1	acer2
ZFIN:ZDB-GENE-110624-1	b4galt3
ZFIN:ZDB-GENE-070730-2	sgms2a
ZFIN:ZDB-GENE-090319-2	sgpp1b
ZFIN:ZDB-GENE-061212-4	plce1
ZFIN:ZDB-GENE-070705-403	si:dkey-238o13.4
ZFIN:ZDB-GENE-030131-4695	sgpp1a
ZFIN:ZDB-GENE-010716-3	lcat
ZFIN:ZDB-GENE-050913-135	etnk2
ZFIN:ZDB-GENE-050913-108	acbd7
ZFIN:ZDB-GENE-030421-3	plcg1
ZFIN:ZDB-GENE-110408-40	cers2b
ZFIN:ZDB-GENE-110408-21	pip5k1cb
ZFIN:ZDB-GENE-070705-553	pnpla8
ZFIN:ZDB-GENE-081107-53	plpp4
ZFIN:ZDB-GENE-081107-62	gdpd2
ZFIN:ZDB-GENE-060322-7	st6galnac6
ZFIN:ZDB-GENE-060322-6	st6galnac4
ZFIN:ZDB-GENE-010817-3	angptl3
ZFIN:ZDB-GENE-160728-22	si:dkey-11k2.7
UniProtKB:A0A286YBK9	LOC792443
ZFIN:ZDB-GENE-030131-3904	inppl1a
ZFIN:ZDB-GENE-050913-66	mtmr7b
ZFIN:ZDB-GENE-050913-44	idi1
ZFIN:ZDB-GENE-050913-15	dgat2
ZFIN:ZDB-GENE-080723-44	prkab2
ZFIN:ZDB-GENE-030131-5154	tecrb
ZFIN:ZDB-GENE-050411-22	plbd1a
ZFIN:ZDB-GENE-131127-625	pla2g4f.2
ZFIN:ZDB-GENE-110302-2	mogat3b
ZFIN:ZDB-GENE-060825-83	cyb5r2
ZFIN:ZDB-GENE-040426-1528	lias
ZFIN:ZDB-GENE-040426-1516	mboat7
ZFIN:ZDB-GENE-060929-268	abhd12
ZFIN:ZDB-GENE-060929-240	elovl8a
ZFIN:ZDB-GENE-070912-18	rbp1.2
ZFIN:ZDB-GENE-030131-1452	alox12
UniProtKB:E7EYZ5	LOC101884755
ZFIN:ZDB-GENE-060929-212	oxct1b
ZFIN:ZDB-GENE-061215-98	fam126b
ZFIN:ZDB-GENE-070410-91	pmvk
ZFIN:ZDB-GENE-070410-86	zgc:162608
ZFIN:ZDB-GENE-070410-84	coq2
ZFIN:ZDB-GENE-061215-46	pisd
ZFIN:ZDB-GENE-030131-492	acsl3b
ZFIN:ZDB-GENE-070410-74	pnpla4
ZFIN:ZDB-GENE-030131-5557	mtmr6
ZFIN:ZDB-GENE-070112-1462	b4galnt1a
ZFIN:ZDB-GENE-030131-5503	tpte
ZFIN:ZDB-GENE-060421-7754	mtmr7a
ZFIN:ZDB-GENE-090312-97	inpp4b
ZFIN:ZDB-GENE-051120-33	zgc:123299
ZFIN:ZDB-GENE-040912-3	aldh8a1
ZFIN:ZDB-GENE-050302-172	apoa1b
ZFIN:ZDB-GENE-040426-2918	serinc5
ZFIN:ZDB-GENE-040426-2908	far1
ZFIN:ZDB-GENE-040426-2907	faxdc2
ZFIN:ZDB-GENE-100204-2	pi4kaa
ZFIN:ZDB-GENE-030131-9563	ces3
ZFIN:ZDB-GENE-060628-3	b4galt5
ZFIN:ZDB-GENE-040401-2	hmgcra
ZFIN:ZDB-GENE-120807-2	notum1a
ZFIN:ZDB-GENE-030131-3856	napepld
ZFIN:ZDB-GENE-080305-11	mogat3a
ZFIN:ZDB-GENE-030131-3825	pld6
ZFIN:ZDB-GENE-120215-77	notum2
ZFIN:ZDB-GENE-030828-9	pip4k2ca
ZFIN:ZDB-GENE-060421-7448	bco2b
ZFIN:ZDB-GENE-070912-272	pip4k2ab
ZFIN:ZDB-GENE-040718-392	eci2
ZFIN:ZDB-GENE-040718-377	prkab1a
ZFIN:ZDB-GENE-040718-368	rarres3l
ZFIN:ZDB-GENE-050522-351	gba3
ZFIN:ZDB-GENE-050522-349	impa2
ZFIN:ZDB-GENE-051108-1	hmgcrb
ZFIN:ZDB-GENE-050522-330	alox5b.3
ZFIN:ZDB-GENE-091117-38	gal3st1b
ZFIN:ZDB-GENE-041014-96	ces2b
ZFIN:ZDB-GENE-121210-2	gdpd3b
ZFIN:ZDB-GENE-040723-3	oxct1a
ZFIN:ZDB-GENE-040426-2266	pck2
ZFIN:ZDB-GENE-050522-61	sptlc1
ZFIN:ZDB-GENE-990415-26	celip
ZFIN:ZDB-GENE-040801-262	neu3.2
ZFIN:ZDB-GENE-040801-261	hadh
ZFIN:ZDB-GENE-040801-242	lipia
ZFIN:ZDB-GENE-010509-1	bco2l
ZFIN:ZDB-GENE-040426-2163	acox3
ZFIN:ZDB-GENE-120320-3	nfe2l2b
ZFIN:ZDB-GENE-060531-71	gbgt1l2
ZFIN:ZDB-GENE-060531-70	gbgt1l9
ZFIN:ZDB-GENE-010724-18	apoea
ZFIN:ZDB-GENE-060531-59	gbgt1l8
ZFIN:ZDB-GENE-060531-19	agpat9l
ZFIN:ZDB-GENE-060531-16	gbgt1l7
ZFIN:ZDB-GENE-040426-1806	fam126a
ZFIN:ZDB-GENE-040426-1801	pigf
ZFIN:ZDB-GENE-041008-186	iah1
ZFIN:ZDB-GENE-030912-15	rdh1
ZFIN:ZDB-GENE-040426-1200	hacd3
ZFIN:ZDB-GENE-060526-155	sftpbb
ZFIN:ZDB-GENE-060526-132	acacb
ZFIN:ZDB-GENE-030616-617	echs1
ZFIN:ZDB-GENE-030131-5949	pla1a
UniProtKB:A0A1D5NSP9	si:dkey-11k2.7
ZFIN:ZDB-GENE-030131-5931	porcnl
UniProtKB:A0A2R8QQD0	A0A2R8QQD0
ZFIN:ZDB-GENE-060503-367	si:dkey-97m3.1
ZFIN:ZDB-GENE-050208-654	plcd4a
ZFIN:ZDB-GENE-041024-11	dolpp1
UniProtKB:A0A2R8Q264	pigt
UniProtKB:A0A0G2KYZ5	A0A0G2KYZ5
ZFIN:ZDB-GENE-041114-140	zgc:101699
ZFIN:ZDB-GENE-090421-3	mboat4
ZFIN:ZDB-GENE-060519-40	cyp46a1.3
ZFIN:ZDB-GENE-050417-232	pecr
ZFIN:ZDB-GENE-030131-4909	mbtps1
UniProtKB:A0A2R8RZP8	LOC567728
ZFIN:ZDB-GENE-040718-85	ip6k2b
ZFIN:ZDB-GENE-030131-7425	plpp2b
UniProtKB:A0A140LGN8	cyp27b1
ZFIN:ZDB-GENE-040426-699	lipg
ZFIN:ZDB-GENE-100922-270	gba
ZFIN:ZDB-GENE-070705-488	st6galnac5a
UniProtKB:A0A140LFW4	cers3a
ZFIN:ZDB-GENE-070705-440	si:dkey-266f7.9
ZFIN:ZDB-GENE-050320-9	zgc:113054
ZFIN:ZDB-GENE-020530-2	ptgs2a
ZFIN:ZDB-GENE-020530-1	ptgs1
ZFIN:ZDB-GENE-030219-147	echdc2
ZFIN:ZDB-GENE-030131-8742	ggps1
ZFIN:ZDB-GENE-060503-854	pip4p2
UniProtKB:A0A2R8QQD3	A0A2R8QQD3
ZFIN:ZDB-GENE-050320-26	sptssa
ZFIN:ZDB-GENE-050320-11	retsat.2
ZFIN:ZDB-GENE-080722-18	socs5b
ZFIN:ZDB-GENE-060616-143	zgc:136333
UniProtKB:A0A2R8QEI2	LOC100331214
ZFIN:ZDB-GENE-041014-339	cyp39a1
ZFIN:ZDB-GENE-031204-36	apof
ZFIN:ZDB-GENE-041014-325	pla2g4ab
ZFIN:ZDB-GENE-041014-323	ptgs2b
ZFIN:ZDB-GENE-031204-4	gbgt1l4
UniProtKB:A0A0G2L560	LOC101883703
ZFIN:ZDB-GENE-030131-6149	elovl7a
ZFIN:ZDB-GENE-010319-27	ttc7a
UniProtKB:A0A0G2KSS0	A0A0G2KSS0
ZFIN:ZDB-GENE-070828-1	cyp11c1
UniProtKB:A0A2R8QDS1	lipib
ZFIN:ZDB-GENE-041014-293	efr3bb
